default_flag,sy_snum,sy_pnum,pl_orbper,pl_rade,pl_radj,pl_masse,st_teff,st_rad,st_mass,st_met,st_metratio,st_lum,st_logg,st_age,st_dens,st_vsin,st_rotp,st_radv
1,2,4,4.39316320,1.615,0.144,,4890.00,0.73,0.77,-0.030,[Fe/H],-0.570,4.61,3.300,2.8800,2.0000,,-29.30
0,2,4,4.39316278,,,,4826.67,0.76,0.78,0.081,[M/H],-0.552,4.57,,2.5382,,,
0,2,4,4.39315768,,,,4826.67,0.76,0.78,0.081,[M/H],-0.552,4.57,,2.5382,,,
0,2,4,4.39315652,1.710,,,4978.00,0.81,0.77,0.070,[Fe/H],,4.51,,2.7656,,,
0,2,4,4.39315652,1.710,,,4978.00,0.81,0.77,0.070,[Fe/H],,4.51,,2.7656,,,
0,2,4,4.39315652,1.710,,,4978.00,0.81,0.77,0.070,[Fe/H],,4.51,,2.7656,,,
0,2,4,4.39314700,1.450,0.129,,4796.00,0.70,,,,,4.63,,,,,
0,2,4,4.39314700,1.620,,,4909.00,0.70,0.71,,,,4.60,13.600,,,,
0,2,4,,1.519,0.136,,4868.00,0.74,,,,,,,,,,
0,2,4,7.40610775,1.760,,,4978.00,0.81,0.77,0.070,[Fe/H],,4.51,,1.2330,,,
0,2,4,7.40611676,1.370,,,4799.00,0.69,0.78,-0.020,[Fe/H],,4.63,,2.7317,,,
0,2,4,,1.466,0.131,,4868.00,0.74,,,,,,,,,,
1,2,4,7.40611400,1.548,0.138,,4890.00,0.73,0.77,-0.030,[Fe/H],-0.570,4.61,3.300,2.8800,2.0000,,-29.30
0,2,4,7.40610775,1.760,,,4978.00,0.81,0.77,0.070,[Fe/H],,4.51,,1.2330,,,
0,2,4,7.40611676,,,,4826.67,0.76,0.78,0.081,[M/H],-0.552,4.57,,2.5382,,,
0,2,4,7.40609700,1.370,0.122,,4796.00,0.70,,,,,4.63,,,,,
0,2,4,7.40610775,1.760,,,4978.00,0.81,0.77,0.070,[Fe/H],,4.51,,1.2330,,,
0,2,4,7.40610257,,,,4826.67,0.76,0.78,0.081,[M/H],-0.552,4.57,,2.5382,,,
0,2,4,7.40610775,1.610,0.144,,4888.00,0.74,0.80,-0.020,[Fe/H],,4.61,2.570,,,,
0,2,4,7.40610054,,,,4826.67,0.76,0.78,0.081,[M/H],-0.552,4.57,,2.5382,,,
0,2,4,7.40610500,1.540,,,4909.00,0.70,0.71,,,,4.60,13.600,,,,
0,2,4,21.80428000,1.320,,,4909.00,0.70,0.71,,,,4.60,13.600,,,,
0,2,4,21.80387630,1.390,,,4978.00,0.81,0.77,0.070,[Fe/H],,4.51,,1.8476,,,
0,2,4,21.80410231,,,,4826.67,0.76,0.78,0.081,[M/H],-0.552,4.57,,2.5382,,,
1,2,4,21.80385500,1.194,0.107,,4890.00,0.73,0.77,-0.030,[Fe/H],-0.570,4.61,3.300,2.8800,2.0000,,-29.30
0,2,4,21.80387630,1.390,,,4978.00,0.81,0.77,0.070,[Fe/H],,4.51,,1.8476,,,
0,2,4,21.80353249,,,,4826.67,0.76,0.78,0.081,[M/H],-0.552,4.57,,2.5382,,,
0,2,4,,1.193,0.106,,4868.00,0.74,,,,,,,,,,
0,2,4,21.80370800,1.110,,,4799.00,0.69,0.78,-0.020,[Fe/H],,4.63,,2.8563,,,
0,2,4,21.80387630,1.290,0.115,,4888.00,0.74,0.80,-0.020,[Fe/H],,4.61,2.570,,,,
0,2,4,21.80387630,1.390,,,4978.00,0.81,0.77,0.070,[Fe/H],,4.51,,1.8476,,,
0,2,4,21.80370800,,,,4826.67,0.76,0.78,0.081,[M/H],-0.552,4.57,,2.5382,,,
1,2,4,1071.23228000,10.150,0.906,,4890.00,0.73,0.77,-0.030,[Fe/H],-0.570,4.61,3.300,2.8800,2.0000,,-29.30
0,2,4,1071.23193460,11.110,,,4978.00,0.81,0.77,0.070,[Fe/H],,4.51,,2.8811,,,
0,2,4,1071.23262400,9.270,,,4799.00,0.69,0.78,-0.020,[Fe/H],,4.63,,2.8528,,,
0,2,4,,9.959,0.888,,4868.00,0.74,,,,,,,,,,
0,2,4,341.00000000,9.400,,,4909.00,0.70,0.71,,,,4.60,13.600,,,,
0,2,4,1071.23193460,11.110,,,4978.00,0.81,0.77,0.070,[Fe/H],,4.51,,2.8811,,,
0,2,4,1071.23308000,,,,4826.67,0.76,0.78,0.081,[M/H],-0.552,4.57,,2.5382,,,
0,2,4,1071.23262400,,,,4826.67,0.76,0.78,0.081,[M/H],-0.552,4.57,,2.5382,,,
1,1,1,20.49980000,3.356,0.299,,5838.00,1.52,1.05,,,0.383,4.10,,0.4225,,,
0,1,1,20.49987630,,,,5838.00,1.52,1.05,,,0.383,4.10,,0.4225,,,
0,1,1,20.49987630,2.800,,,6249.00,1.08,1.13,-0.040,[Fe/H],,4.43,,0.0408,,,
0,1,1,20.49983730,2.500,,,6233.00,1.08,1.09,-0.080,[Fe/H],,4.41,,0.8740,,,
0,1,1,20.49941000,2.800,,,6243.00,1.03,1.12,,,,4.46,0.300,,,,
0,1,1,20.49996360,,,,5838.00,1.52,1.05,,,0.383,4.10,,0.4225,,,
0,1,1,20.49983730,2.500,,,6233.00,1.08,1.09,-0.080,[Fe/H],,4.41,,0.8740,,,
0,1,1,20.49983730,2.500,,,6233.00,1.08,1.09,-0.080,[Fe/H],,4.41,,0.8740,,,
0,1,1,4.16789251,1.050,,,5302.00,0.82,0.77,-0.220,[Fe/H],,4.49,,3.3497,,,
0,1,1,4.16789251,1.050,,,5302.00,0.82,0.77,-0.220,[Fe/H],,4.49,,3.3497,,,
0,1,1,4.16788529,,,,5135.55,0.93,0.87,0.250,[M/H],-0.266,4.44,,1.5190,,,
0,1,1,4.16787814,,,,5135.55,0.93,0.87,0.250,[M/H],-0.266,4.44,,1.5190,,,
0,1,1,4.16787814,1.070,,,5251.00,0.85,0.91,0.220,[Fe/H],,4.54,,3.2262,,,
0,1,1,4.16785600,1.250,,,5307.00,0.85,0.80,,,,4.48,13.400,,,,
0,1,1,4.16789251,1.050,,,5302.00,0.82,0.77,-0.220,[Fe/H],,4.49,,3.3497,,,
1,1,1,4.16787000,1.326,0.118,,5135.55,0.93,0.87,0.250,[M/H],-0.266,4.44,,1.5190,,,
0,1,1,150.88110000,3.500,,,6222.00,1.39,1.14,,,,4.21,4.190,,,,
0,1,1,150.87831980,,,,6131.95,1.09,1.16,-0.250,[M/H],0.179,4.43,,1.2684,,,
0,1,1,150.87799060,3.160,,,6192.00,1.23,0.94,-0.460,[Fe/H],,4.23,,2.0638,,,
0,1,1,150.87831980,4.370,,,5504.00,1.74,1.10,0.300,[Fe/H],,4.00,,2.0821,,,
0,1,1,150.87792757,,,,6131.95,1.09,1.16,-0.250,[M/H],0.179,4.43,,1.2684,,,
0,1,1,150.87799060,3.160,,,6192.00,1.23,0.94,-0.460,[Fe/H],,4.23,,2.0638,,,
1,1,1,150.87800000,2.970,0.265,,6131.95,1.09,1.16,-0.250,[M/H],0.179,4.43,,1.2684,,,
0,1,1,150.87799060,3.160,,,6192.00,1.23,0.94,-0.460,[Fe/H],,4.23,,2.0638,,,
0,1,1,33.78882491,2.620,,,6184.00,1.04,1.10,-0.060,[Fe/H],,4.45,,1.3593,,,
0,1,1,33.78880280,2.710,,,6202.00,1.06,1.12,-0.020,[Fe/H],,4.44,,1.8237,,,
0,1,1,33.78882491,2.620,,,6184.00,1.04,1.10,-0.060,[Fe/H],,4.45,,1.3593,,,
0,1,1,33.78880280,,,,6014.95,1.13,1.11,0.228,[M/H],0.179,4.38,,1.0798,,,
0,1,1,33.78882491,2.620,,,6184.00,1.04,1.10,-0.060,[Fe/H],,4.45,,1.3593,,,
1,1,1,33.78880000,2.936,0.262,,6014.95,1.13,1.11,0.228,[M/H],0.179,4.38,,1.0798,,,
0,1,1,33.78873953,,,,6014.95,1.13,1.11,0.228,[M/H],0.179,4.38,,1.0798,,,
0,1,1,33.78882000,2.500,,,6188.00,1.01,1.10,,,,4.47,0.300,,,,
1,1,1,62.56110000,3.206,0.286,,5473.91,0.88,0.96,0.056,[M/H],-0.206,4.53,,2.0046,,,
0,1,1,62.56259000,3.000,,,5664.00,0.83,0.94,,,,4.57,0.500,,,,
0,1,1,62.56138790,3.540,,,5662.00,0.84,0.94,-0.120,[Fe/H],,4.56,,0.5742,,,
0,1,1,62.56160747,,,,5473.91,0.88,0.96,0.056,[M/H],-0.206,4.53,,2.0046,,,
0,1,1,62.56138790,,,,5473.91,0.88,0.96,0.056,[M/H],-0.206,4.53,,2.0046,,,
0,1,1,62.56152800,3.530,,,5679.00,0.84,0.93,-0.140,[Fe/H],,4.55,,0.6940,,,
0,1,1,62.56152800,3.530,,,5679.00,0.84,0.93,-0.140,[Fe/H],,4.55,,0.6940,,,
0,1,1,62.56152800,3.530,,,5679.00,0.84,0.93,-0.140,[Fe/H],,4.55,,0.6940,,,
0,1,1,63.03825985,,,,5853.19,1.13,1.06,0.254,[M/H],0.129,4.36,,1.0394,,,
0,1,1,63.03811210,2.730,,,6085.00,1.09,1.14,0.120,[Fe/H],,4.42,,1.4266,,,
0,1,1,63.03811210,2.730,,,6085.00,1.09,1.14,0.120,[Fe/H],,4.42,,1.4266,,,
0,1,1,63.03811210,2.730,,,6085.00,1.09,1.14,0.120,[Fe/H],,4.42,,1.4266,,,
0,1,1,63.03803660,2.590,,,5798.00,1.02,0.98,0.000,[Fe/H],,4.41,,1.4223,,,
1,1,1,63.03820000,3.125,0.279,,5853.19,1.13,1.06,0.254,[M/H],0.129,4.36,,1.0394,,,
0,1,1,63.03803660,,,,5853.19,1.13,1.06,0.254,[M/H],0.129,4.36,,1.0394,,,
0,1,1,63.03814000,2.800,,,6000.00,0.97,1.02,,,,4.48,1.900,,,,
0,1,1,29.92205802,1.880,,,6122.00,1.00,1.07,-0.100,[Fe/H],,4.47,,12.6637,,,
0,1,1,29.92209100,2.100,,,6115.00,0.98,1.07,,,,4.49,0.300,,,,
0,1,1,29.92208104,3.090,,,6127.00,1.64,1.11,-0.120,[Fe/H],,4.05,,9.9622,,,
0,1,1,29.92205802,1.880,,,6122.00,1.00,1.07,-0.100,[Fe/H],,4.47,,12.6637,,,
0,1,1,29.92208104,,,,5878.30,1.06,,0.135,[M/H],,,,,,,
0,1,1,29.92205802,1.880,,,6122.00,1.00,1.07,-0.100,[Fe/H],,4.47,,12.6637,,,
1,1,1,29.92210000,3.377,0.301,,5878.30,1.06,,0.135,[M/H],,,,,,,
0,1,1,22.06399693,,,,6013.72,1.25,1.11,0.108,[M/H],0.265,4.29,,0.8020,,,
0,1,1,22.06406230,2.310,,,6215.00,1.15,1.20,0.140,[Fe/H],,4.40,,4.3617,,,
0,1,1,22.06406230,2.310,,,6215.00,1.15,1.20,0.140,[Fe/H],,4.40,,4.3617,,,
0,1,1,22.06402000,2.670,,,6232.00,1.09,1.17,0.070,[Fe/H],,4.43,,0.1746,,,
0,1,1,22.06410000,1.980,,,6158.00,1.00,1.09,,,,4.48,0.300,,,,
1,1,1,22.06400000,2.702,0.241,,6013.72,1.25,1.11,0.108,[M/H],0.265,4.29,,0.8020,,,
0,1,1,22.06402000,,,,6013.72,1.25,1.11,0.108,[M/H],0.265,4.29,,0.8020,,,
0,1,1,22.06406230,2.310,,,6215.00,1.15,1.20,0.140,[Fe/H],,4.40,,4.3617,,,
0,1,1,147.97240000,3.500,,,6034.00,0.95,1.05,,,,4.51,0.300,,,,
0,1,1,147.97391000,3.330,,,5578.00,0.95,0.91,0.000,[Fe/H],,4.44,,4.2549,,,
1,1,1,147.97400000,3.304,0.295,,5754.00,0.83,1.03,,,-0.162,4.61,,2.4945,,,
0,1,1,147.97391000,,,,5754.00,0.83,1.03,,,-0.162,4.61,,2.4945,,,
0,1,1,147.97302700,3.430,,,6008.00,0.88,0.96,-0.320,[Fe/H],,4.54,,1.9700,,,
0,1,1,147.97302700,3.430,,,6008.00,0.88,0.96,-0.320,[Fe/H],,4.54,,1.9700,,,
0,1,1,147.97292294,,,,5754.00,0.83,1.03,,,-0.162,4.61,,2.4945,,,
0,1,1,147.97302700,3.430,,,6008.00,0.88,0.96,-0.320,[Fe/H],,4.54,,1.9700,,,
0,1,1,9.75380000,2.200,,,5770.00,0.86,0.97,,,,4.55,0.400,,,,
1,1,1,9.75376000,2.069,0.185,,5501.00,0.87,0.96,,,-0.201,4.54,,2.0328,,,
0,1,1,9.75374033,1.870,,,5806.00,0.90,1.00,-0.040,[Fe/H],,4.53,,5.9006,,,
0,1,1,9.75373853,,,,5501.00,0.87,0.96,,,-0.201,4.54,,2.0328,,,
0,1,1,9.75374033,,,,5501.00,0.87,0.96,,,-0.201,4.54,,2.0328,,,
0,1,1,9.75369069,2.180,,,5806.00,0.90,1.00,-0.040,[Fe/H],,4.53,,2.8906,,,
0,1,1,9.75369069,2.180,,,5806.00,0.90,1.00,-0.040,[Fe/H],,4.53,,2.8906,,,
0,1,1,9.75369069,2.180,,,5806.00,0.90,1.00,-0.040,[Fe/H],,4.53,,2.8906,,,
0,1,2,4.42535352,,,,6031.00,1.39,1.12,,,0.361,4.20,,0.5911,,,
1,1,2,4.42539100,1.460,0.130,,6282.00,1.11,,,,,4.42,,,,,
0,1,2,,1.854,0.165,,5947.00,1.39,,,,,,,,,,
0,1,2,4.42535097,,,,6031.00,1.39,1.12,,,0.361,4.20,,0.5911,,,
0,1,2,4.42535097,1.630,,,5946.00,1.22,1.11,0.160,[Fe/H],,4.31,,0.8639,,,
0,1,2,4.42534621,1.540,,,6251.00,1.12,1.09,-0.060,[Fe/H],,4.38,,0.9020,,,
0,1,2,4.42534621,1.540,,,6251.00,1.12,1.09,-0.060,[Fe/H],,4.38,,0.9020,,,
0,1,2,4.42534621,2.120,0.189,,6364.00,1.48,1.30,0.090,[Fe/H],,4.21,2.290,,,,
0,1,2,4.42541200,1.560,,,6250.00,1.04,1.12,,,,4.45,0.500,,,,
0,1,2,4.42534621,1.540,,,6251.00,1.12,1.09,-0.060,[Fe/H],,4.38,,0.9020,,,
0,1,2,13.19320021,,,,6031.00,1.39,1.12,,,0.361,4.20,,0.5911,,,
0,1,2,13.19322809,,,,6031.00,1.39,1.12,,,0.361,4.20,,0.5911,,,
0,1,2,13.19308754,,,,6031.00,1.39,1.12,,,0.361,4.20,,0.5911,,,
0,1,2,13.19322809,2.940,,,5946.00,1.22,1.11,0.160,[Fe/H],,4.31,,0.9494,,,
0,1,2,13.19320920,3.710,0.331,,6364.00,1.48,1.30,0.090,[Fe/H],,4.21,2.290,,,,
0,1,2,13.19320920,2.790,,,6251.00,1.12,1.09,-0.060,[Fe/H],,4.38,,0.9668,,,
0,1,2,13.19320920,2.790,,,6251.00,1.12,1.09,-0.060,[Fe/H],,4.38,,0.9668,,,
0,1,2,13.19326000,2.800,,,6250.00,1.04,1.12,,,,4.45,0.500,,,,
0,1,2,13.19320920,2.790,,,6251.00,1.12,1.09,-0.060,[Fe/H],,4.38,,0.9668,,,
1,1,2,13.19324200,2.690,0.240,,6282.00,1.11,,,,,4.42,,,,,
0,1,2,,3.343,0.298,,5947.00,1.39,,,,,,,,,,
0,1,1,8.77406000,2.800,,,5046.00,1.88,0.92,,,,3.85,13.800,,,,
0,1,1,8.77426218,1.420,,,5146.00,0.91,0.83,0.200,[Fe/H],,4.45,,7.9615,,,
1,1,1,8.77424000,1.360,0.121,,5021.00,0.72,0.83,,,-0.524,4.64,,3.1078,,,
0,1,1,8.77426218,1.420,,,5146.00,0.91,0.83,0.200,[Fe/H],,4.45,,7.9615,,,
0,1,1,8.77425786,1.750,,,5146.00,0.91,0.83,0.200,[Fe/H],,4.45,,0.5848,,,
0,1,1,8.77425786,,,,5021.00,0.72,0.83,,,-0.524,4.64,,3.1078,,,
0,1,1,8.77426218,1.420,,,5146.00,0.91,0.83,0.200,[Fe/H],,4.45,,7.9615,,,
0,1,1,8.77419863,,,,5021.00,0.72,0.83,,,-0.524,4.64,,3.1078,,,
0,1,1,69.89567890,3.040,,,5390.00,1.10,0.89,0.200,[Fe/H],,4.30,,0.6293,,,
0,1,1,69.89410000,2.100,,,5584.00,0.84,0.90,,,,4.55,3.300,,,,
0,1,1,69.89567890,,,,5756.40,,,0.106,[M/H],,,,,,,
0,1,1,69.89571580,1.840,,,5509.00,0.76,0.72,-0.600,[Fe/H],,4.54,,3.4500,,,
0,1,1,69.89571580,1.840,,,5509.00,0.76,0.72,-0.600,[Fe/H],,4.54,,3.4500,,,
0,1,1,69.89571580,1.840,,,5509.00,0.76,0.72,-0.600,[Fe/H],,4.54,,3.4500,,,
0,1,1,69.89594640,,,,5756.40,,,0.106,[M/H],,,,,,,
1,1,1,69.89560000,2.553,0.228,,5756.40,,,0.106,[M/H],,,,,,,
0,1,1,14.83339324,3.470,,,5776.00,0.94,0.93,-0.140,[Fe/H],,4.46,,0.2003,,,
0,1,1,14.83220000,2.900,,,5764.00,0.94,0.93,,,,4.46,5.700,,,,
0,1,1,14.83339324,3.470,,,5776.00,0.94,0.93,-0.140,[Fe/H],,4.46,,0.2003,,,
0,1,1,14.83329152,,,,5619.12,0.84,0.99,-0.048,[M/H],-0.196,4.58,,2.3356,,,
0,1,1,14.83340944,2.540,,,5570.00,0.90,0.88,-0.080,[Fe/H],,4.47,,1.7439,,,
0,1,1,14.83339324,3.470,,,5776.00,0.94,0.93,-0.140,[Fe/H],,4.46,,0.2003,,,
1,1,1,14.83340000,2.889,0.258,,5619.12,0.84,0.99,-0.048,[M/H],-0.196,4.58,,2.3356,,,
0,1,1,14.83340944,,,,5619.12,0.84,0.99,-0.048,[M/H],-0.196,4.58,,2.3356,,,
0,1,1,15.03353729,,,,5429.00,0.90,0.95,,,-0.198,4.51,,1.8352,,,
0,1,1,15.03366571,1.920,,,5522.00,1.02,0.91,0.100,[Fe/H],,4.38,,3.6971,,,
0,1,1,15.03366411,1.700,,,5523.00,0.89,0.97,0.160,[Fe/H],,4.53,,3.8127,,,
0,1,1,15.03366571,1.920,,,5522.00,1.02,0.91,0.100,[Fe/H],,4.38,,3.6971,,,
0,1,1,15.03343000,2.000,,,5450.00,0.93,0.83,,,,4.42,13.600,,,,
0,1,1,15.03366571,1.920,,,5522.00,1.02,0.91,0.100,[Fe/H],,4.38,,3.6971,,,
0,1,1,15.03366411,,,,5429.00,0.90,0.95,,,-0.198,4.51,,1.8352,,,
1,1,1,15.03370000,1.875,0.167,,5429.00,0.90,0.95,,,-0.198,4.51,,1.8352,,,
0,1,1,47.70525660,,,,4706.54,0.67,0.75,0.127,[M/H],-0.707,4.67,,3.5672,,,
0,1,1,47.70546120,3.620,,,4505.00,0.67,0.67,-0.100,[Fe/H],,4.62,,0.1177,,,
0,1,1,47.70525660,2.890,,,4551.00,0.67,0.67,-0.140,[Fe/H],,4.61,,0.2209,,,
0,1,1,47.70546120,3.620,,,4505.00,0.67,0.67,-0.100,[Fe/H],,4.62,,0.1177,,,
0,1,1,47.70459360,,,,4706.54,0.67,0.75,0.127,[M/H],-0.707,4.67,,3.5672,,,
1,1,1,47.70550000,2.871,0.256,,4706.54,0.67,0.75,0.127,[M/H],-0.707,4.67,,3.5672,,,
0,1,1,47.70870000,2.960,,,4300.00,0.71,0.65,,,,4.55,,,,,
0,1,1,47.70546120,3.620,,,4505.00,0.67,0.67,-0.100,[Fe/H],,4.62,,0.1177,,,
0,1,1,20.49040290,3.070,,,5681.00,0.92,1.04,0.210,[Fe/H],,4.52,,0.1758,,,
0,1,1,20.49041000,,,,5484.00,0.84,0.96,,,-0.245,4.58,,2.3210,,,
1,1,1,20.49050000,2.577,0.230,,5484.00,0.84,0.96,,,-0.245,4.58,,2.3210,,,
0,1,1,20.49013000,2.200,,,5470.00,0.85,1.01,,,,4.59,,,,,
0,1,1,20.49041000,2.340,,,5681.00,0.92,1.04,0.210,[Fe/H],,4.52,,2.2199,,,
0,1,1,20.49054658,,,,5484.00,0.84,0.96,,,-0.245,4.58,,2.3210,,,
0,1,1,20.49040290,3.070,,,5681.00,0.92,1.04,0.210,[Fe/H],,4.52,,0.1758,,,
0,1,1,20.49040290,3.070,,,5681.00,0.92,1.04,0.210,[Fe/H],,4.52,,0.1758,,,
1,1,1,9.30987000,1.426,0.127,,5714.96,1.20,1.02,0.077,[M/H],0.141,4.29,,0.8332,,,
0,1,1,9.30989826,1.160,,,5806.00,1.10,1.00,0.060,[Fe/H],,4.35,,2.2062,,,
0,1,1,9.30955000,1.000,,,6123.00,0.98,1.07,,,,4.48,0.400,,,,
0,1,1,9.30991834,1.210,,,5806.00,1.10,1.00,0.060,[Fe/H],,4.35,,1.1581,,,
0,1,1,9.30991834,,,,5714.96,1.20,1.02,0.077,[M/H],0.141,4.29,,0.8332,,,
0,1,1,9.30989826,1.160,,,5806.00,1.10,1.00,0.060,[Fe/H],,4.35,,2.2062,,,
0,1,1,9.30989826,1.160,,,5806.00,1.10,1.00,0.060,[Fe/H],,4.35,,2.2062,,,
0,1,1,5.77955922,1.340,,,4024.00,0.55,0.56,-0.200,[Fe/H],,4.71,,1.5002,,,
0,1,1,5.77955922,1.340,,,4024.00,0.55,0.56,-0.200,[Fe/H],,4.71,,1.5002,,,
0,1,1,5.77957200,1.150,,,4256.00,0.55,0.58,,,,4.72,13.800,,,,
0,1,1,5.77955922,1.340,,,4024.00,0.55,0.56,-0.200,[Fe/H],,4.71,,1.5002,,,
0,1,1,5.77957133,,,,4132.00,0.73,0.65,,,-0.859,4.53,,2.3936,,,
0,1,1,5.77957133,1.500,,,4102.00,0.58,0.60,-0.140,[Fe/H],,4.69,,0.1868,,,
1,1,1,5.77954000,1.656,0.148,,4132.00,0.73,0.65,,,-0.859,4.53,,2.3936,,,
0,1,1,5.62006198,1.450,,,4868.00,0.75,0.81,0.140,[Fe/H],,4.60,,0.0728,,,
0,1,1,5.62005172,2.530,,,4897.00,1.83,0.95,0.240,[Fe/H],,3.89,,3.1436,,,
0,1,1,5.62006198,,,,4632.11,,,-0.046,[M/H],,,,,,,
1,1,1,5.62012000,1.262,0.113,,4632.11,,,-0.046,[M/H],,,,,,,
0,1,1,5.62005172,2.530,,,4897.00,1.83,0.95,0.240,[Fe/H],,3.89,,3.1436,,,
0,1,1,5.62008419,,,,4632.11,,,-0.046,[M/H],,,,,,,
0,1,1,5.62004700,2.300,,,4797.00,0.70,0.69,,,,4.62,14.000,,,,
0,1,1,5.62005172,2.530,,,4897.00,1.83,0.95,0.240,[Fe/H],,3.89,,3.1436,,,
0,1,1,8.48293296,0.840,,,5798.00,1.00,0.92,-0.160,[Fe/H],,4.40,,4.7511,,,
1,1,1,8.48300000,0.947,0.084,,5731.43,1.00,1.02,-0.146,[M/H],-0.016,4.45,,1.4588,,,
0,1,1,8.48299282,,,,5731.43,1.00,1.02,-0.146,[M/H],-0.016,4.45,,1.4588,,,
0,1,1,8.48293296,0.840,,,5798.00,1.00,0.92,-0.160,[Fe/H],,4.40,,4.7511,,,
0,1,1,8.48294900,0.890,,,5995.00,0.98,1.02,,,,4.46,2.500,,,,
0,1,1,8.48299282,0.800,,,5827.00,0.93,0.94,-0.160,[Fe/H],,4.47,,2.6544,,,
0,1,1,8.48293296,0.840,,,5798.00,1.00,0.92,-0.160,[Fe/H],,4.40,,4.7511,,,
1,1,5,3.25061900,1.130,0.101,,4997.00,0.76,,,,,4.58,,,,,
0,1,5,3.25058053,1.110,0.099,,5070.00,0.78,0.84,0.050,[Fe/H],,4.58,3.720,,,,
0,1,5,3.25058644,,,,4930.00,0.77,0.81,,,-0.496,4.57,,2.4600,,,
0,1,5,,1.149,0.103,,5046.00,0.73,,,,,,,,,,
0,1,5,3.25058201,,,,4930.00,0.77,0.81,,,-0.496,4.57,,2.4600,,,
0,1,5,3.25064100,3.350,,,5058.00,1.86,0.92,,,,3.86,13.800,,,,
0,1,5,3.25058053,1.300,,,5173.00,0.94,0.85,0.260,[Fe/H],,4.42,,2.6235,,,
0,1,5,3.25058053,1.300,,,5173.00,0.94,0.85,0.260,[Fe/H],,4.42,,2.6235,,,
0,1,5,3.25058053,1.300,,,5173.00,0.94,0.85,0.260,[Fe/H],,4.42,,2.6235,,,
0,1,5,3.25058201,1.190,,,5001.00,0.76,0.81,0.040,[Fe/H],,4.58,,1.0226,,,
0,1,5,6.19543693,1.190,0.106,,5070.00,0.78,0.84,0.050,[Fe/H],,4.58,3.720,,,,
0,1,5,6.19543693,1.470,,,5173.00,0.94,0.85,0.260,[Fe/H],,4.42,,2.6133,,,
0,1,5,6.19554400,3.300,,,5058.00,1.86,0.92,,,,3.86,13.800,,,,
1,1,5,6.19546900,1.210,0.108,,4997.00,0.76,,,,,4.58,,,,,
0,1,5,6.19545950,1.370,,,5001.00,0.76,0.81,0.040,[Fe/H],,4.58,,0.9855,,,
0,1,5,6.19547175,,,,4930.00,0.77,0.81,,,-0.496,4.57,,2.4600,,,
0,1,5,6.19543693,1.470,,,5173.00,0.94,0.85,0.260,[Fe/H],,4.42,,2.6133,,,
0,1,5,6.19543693,1.470,,,5173.00,0.94,0.85,0.260,[Fe/H],,4.42,,2.6133,,,
0,1,5,6.19545950,,,,4930.00,0.77,0.81,,,-0.496,4.57,,2.4600,,,
0,1,5,,1.320,0.118,,5046.00,0.73,,,,,,,,,,
0,1,5,6.19558232,,,,4930.00,0.77,0.81,,,-0.496,4.57,,2.4600,,,
0,1,5,8.34820746,,,,4930.00,0.77,0.81,,,-0.496,4.57,,2.4600,,,
0,1,5,8.34818817,1.910,,,5173.00,0.94,0.85,0.260,[Fe/H],,4.42,,0.3649,,,
1,1,5,8.34812500,1.250,0.112,,4997.00,0.76,,,,,4.58,,,,,
0,1,5,8.34819209,,,,4930.00,0.77,0.81,,,-0.496,4.57,,2.4600,,,
0,1,5,8.34817754,,,,4930.00,0.77,0.81,,,-0.496,4.57,,2.4600,,,
0,1,5,8.34811000,3.760,,,5058.00,1.86,0.92,,,,3.86,13.800,,,,
0,1,5,8.34818817,1.910,,,5173.00,0.94,0.85,0.260,[Fe/H],,4.42,,0.3649,,,
0,1,5,8.34818817,1.620,0.145,,5070.00,0.78,0.84,0.050,[Fe/H],,4.58,3.720,,,,
0,1,5,8.34819209,1.450,,,5001.00,0.76,0.81,0.040,[Fe/H],,4.58,,0.7783,,,
0,1,5,,1.394,0.124,,5046.00,0.73,,,,,,,,,,
0,1,5,8.34818817,1.910,,,5173.00,0.94,0.85,0.260,[Fe/H],,4.42,,0.3649,,,
0,1,5,13.76708539,2.750,,,5173.00,0.94,0.85,0.260,[Fe/H],,4.42,,0.9632,,,
1,1,5,13.76710200,2.200,0.196,,4997.00,0.76,,,,,4.58,,,,,
0,1,5,,2.156,0.192,,5046.00,0.73,,,,,,,,,,
0,1,5,13.76706856,,,,4930.00,0.77,0.81,,,-0.496,4.57,,2.4600,,,
0,1,5,13.76708539,2.750,,,5173.00,0.94,0.85,0.260,[Fe/H],,4.42,,0.9632,,,
0,1,5,13.76714500,6.040,,,5058.00,1.86,0.92,,,,3.86,13.800,,,,
0,1,5,13.76708539,2.300,0.205,,5070.00,0.78,0.84,0.050,[Fe/H],,4.58,3.720,,,,
0,1,5,13.76708181,,,,4930.00,0.77,0.81,,,-0.496,4.57,,2.4600,,,
0,1,5,13.76710058,2.240,,,5001.00,0.76,0.81,0.040,[Fe/H],,4.58,,1.2171,,,
0,1,5,13.76710058,,,,4930.00,0.77,0.81,,,-0.496,4.57,,2.4600,,,
0,1,5,13.76708539,2.750,,,5173.00,0.94,0.85,0.260,[Fe/H],,4.42,,0.9632,,,
0,1,5,87.09059940,2.550,0.227,,5070.00,0.78,0.84,0.050,[Fe/H],,4.58,3.720,,,,
0,1,5,87.09059940,3.120,,,5173.00,0.94,0.85,0.260,[Fe/H],,4.42,,3.2750,,,
